Category,Date,Open,High,Low,Close,Volume,SMA_10,EMA_10,Volatility,Wavelet_Trend,Wavelet_Noise,Wavelet_HighFreq,General_Index,Economic_Score,Market_Sentiment,News_Tag,Close_Next
Tech,2024-04-29,140.36804189871373,142.30270630751758,139.32171906275488,140.99942678656302,4926888,135.60084105392997,136.33830951759376,3.8584904384985164,135.60084105392997,5.398585732633052,2.0038660653735576,3262,78.57821503937544,Neutral,Merger,143.0814906806491
Retail,2024-04-30,142.69355326906586,144.55868559691376,141.73946471958328,143.0814906806491,3024676,136.9185496162199,137.56434245633108,3.9460066087078505,136.9185496162199,6.162941064429191,2.082063894086076,2252,32.13699557408704,Positive,Merger,141.76271577105962
Finance,2024-05-01,141.80219779389367,142.39397045858632,140.36866743905102,141.76271577105962,1072828,138.05968346264075,138.327683059009,3.455350801357541,138.05968346264075,3.7030323084188694,-1.3187749095894787,4004,3.7487956869659333,Negative,Other,145.06830439293182
Retail,2024-05-02,144.74776375966263,146.35796960097645,144.34233871212408,145.06830439293182,1647937,139.46933012926058,139.55325057426768,3.099591646318562,139.46933012926058,5.598974263671238,3.3055886218722037,3459,91.78025402095837,Neutral,Regulation,142.76460226734727
Retail,2024-05-03,143.09412943930397,143.55486408257028,141.00604315503327,142.76460226734727,2008449,140.1059581608249,140.13713270028214,3.0521757284680753,140.1059581608249,2.6586441065223596,-2.3037021255845502,3942,13.96423302095836,Neutral,Merger,144.4383164549478
Health,2024-05-04,144.95176376407676,145.86473022151304,142.9875732544781,144.4383164549478,2399782,140.8984298041055,140.91916611022134,3.044597554779071,140.8984298041055,3.5398866508423055,1.673714187600524,4608,55.17792837256954,Neutral,Product Launch,149.31922770656774
Energy,2024-05-05,149.61901647719043,149.71765825635586,149.09404677350935,149.31922770656774,3152304,142.06868310408137,142.4464500368298,3.798702887380559,142.06868310408137,7.250544602486372,4.880911251619949,3326,27.405420742954778,Neutral,Other,147.8381550563064
Tech,2024-05-06,148.64754887613682,149.61858506157873,147.02259898749406,147.8381550563064,4365801,143.04777149297217,143.42676004037097,3.9072611116249343,143.04777149297217,4.790383563334217,-1.4810726502613534,4119,6.519280218469103,Neutral,Other,147.20555959710083
Tech,2024-05-07,147.4134729118285,147.780378790032,145.43279887318056,147.20555959710083,1358635,144.14733594346632,144.11381450523095,3.2632755613296562,144.14733594346632,3.0582236536345135,-0.6325954592055609,3857,4.992248566337909,Neutral,Regulation,147.90486232727613
Energy,2024-05-08,147.29641397210605,148.64043430278844,147.8104689238814,147.90486232727613,3320545,145.03826610407498,144.80309592742097,2.8960002604335813,145.03826610407498,2.8665962232011566,0.6993027301753045,4269,11.555669883633879,Positive,Product Launch,147.39791101904373
Health,2024-05-09,148.0795992758129,147.51409492320442,145.47507777975963,147.39791101904373,1086569,145.67811452732303,145.27488048953418,2.5957871557285883,145.67811452732303,1.7197964917207003,-0.5069513082324022,3100,7.136701388938005,Neutral,Product Launch,144.79658415691145
Retail,2024-05-10,144.49400603910846,145.019608581554,143.4382590202723,144.79658415691145,1984131,145.84962387494926,145.1879175199664,2.4581719596801577,145.84962387494926,-1.0530397180378088,-2.6013268621322823,2061,76.05581155199229,Positive,Regulation,145.4337101065235
Health,2024-05-11,145.8889193563663,146.46543391194817,144.17095815123676,145.4337101065235,1681132,146.21672330849566,145.2326070811586,2.014007362952627,146.21672330849566,-0.7830132019721532,0.6371259496120558,3494,48.556620228342915,Positive,Earnings,143.80910267907132
Energy,2024-05-12,144.59596978734888,144.34428803252726,143.26798416609535,143.80910267907132,4555307,146.09080313710962,144.97378809896088,2.12982114836571,146.09080313710962,-2.2817004580383013,-1.6246074274521902,3180,34.289209134897966,Negative,Product Launch,145.25628754034167
Health,2024-05-13,145.48463154570686,146.92724799182605,144.7587039628633,145.25628754034167,1683850,146.33997166440906,145.0251516337574,1.8207812005201363,146.33997166440906,-1.0836841240673891,1.4471848612703582,2805,41.83689101320071,Negative,Earnings,143.91743907187407
Tech,2024-05-14,143.16935966529175,143.94682584918397,142.03332263289687,143.91743907187407,4597948,146.28788392610167,144.82374934977858,1.8874567816365206,146.28788392610167,-2.3704448542275998,-1.338848468467603,4172,92.89467355726234,Negative,Earnings,147.51730788190915
Retail,2024-05-15,147.05820179865424,148.275495979253,146.9207629734409,147.51730788190915,1122537,146.10769194363584,145.3134872647114,1.6350394003137256,146.10769194363584,1.409615938273305,3.599868810035076,4788,91.07518127381472,Neutral,Other,146.45080129723667
Health,2024-05-16,147.11217353067923,147.12549239077484,144.89979070379866,146.45080129723667,3150958,145.96895656772887,145.52027163426143,1.527195358388076,145.96895656772887,0.4818447295077988,-1.0665065846724815,3875,71.56764801225769,Negative,Other,146.3066782648253
Finance,2024-05-17,146.2221169220039,146.3453335266605,145.52043466841116,146.3066782648253,2966340,145.8790684345013,145.6632546580003,1.471771460656441,145.8790684345013,0.4276098303240019,-0.1441230324113576,4208,88.46823774216878,Neutral,Merger,148.43371269956464
Health,2024-05-18,148.4734994670357,148.68244949756567,148.15520455799523,148.43371269956464,4746008,145.93195347173017,146.1669743019211,1.5595369414247204,145.93195347173017,2.5017592278344694,2.127034434739329,2540,31.964802758762477,Neutral,Other,146.47198406669673
Health,2024-05-19,146.85139627477855,147.299269416534,146.45055347130602,146.47198406669673,2333040,145.83936077649545,146.22243062278937,1.4887081157791882,145.83936077649545,0.6326232902012805,-1.9617286328679029,2625,38.110932600828285,Negative,Product Launch,147.426903935905
Energy,2024-05-20,147.77506536694514,148.41263310479988,146.33838926187448,147.426903935905,4486843,146.1023927543948,146.44142577062857,1.516110472248058,146.1023927543948,1.3245111815101893,0.9549198692082541,3614,61.371218185422805,Negative,Product Launch,150.54118944446986
Finance,2024-05-21,150.6805893506626,151.3497689389796,148.589631807372,150.54118944446986,2831716,146.61314068818942,147.1868373476906,2.0367311427340447,146.61314068818942,3.9280487562804467,3.114285508564876,2105,62.36259472972642,Positive,Earnings,147.8262229753474
Finance,2024-05-22,147.72188878973716,148.88809833217158,147.08795058772898,147.8262229753474,2221793,147.01485271781706,147.30308927999184,1.805229368664723,147.01485271781706,0.8113702575303421,-2.7149664691224586,3154,48.169983801234096,Positive,Product Launch,148.69549069241202
Energy,2024-05-23,148.53915646954584,149.8857540422234,147.98110602442594,148.69549069241202,4340488,147.35877303302408,147.55625317315912,1.7600144679805454,147.35877303302408,1.3367176593879435,0.8692677170646164,3708,40.06578484379533,Neutral,Other,149.71525628090887
Energy,2024-05-24,150.14420569355454,149.73510392316456,149.02707304521,149.71525628090887,4456453,147.93855475392758,147.94879919274996,1.4231273767448933,147.93855475392758,1.7767015269812987,1.0197655884968526,4823,98.6180311608695,Neutral,Other,151.7789020244635
Tech,2024-05-25,152.0556867899974,152.7070923433705,150.73781434985378,151.7789020244635,2010065,148.36471416818299,148.6451815257888,1.8553922478821228,148.36471416818299,3.414187856280506,2.0636457435546163,3908,82.11236261177244,Negative,Other,149.8050006027073
Energy,2024-05-26,149.6763506023984,151.73199908448248,148.92367083585873,149.8050006027073,3977229,148.70013409873008,148.85605772159215,1.7722747711260411,148.70013409873008,1.1048665039772345,-1.9739014217561817,4049,43.49801978880452,Negative,Regulation,147.66408737653876
Energy,2024-05-27,148.20514353303534,148.70215193679786,145.90425812308473,147.66408737653876,3642194,148.8358750099014,148.63933584067334,1.6134547754355917,148.8358750099014,-1.1717876333626407,-2.14091322616855,4280,72.72924772395685,Positive,Product Launch,149.2079705077726
Health,2024-05-28,149.1434534502077,150.56305504269048,148.19692892432562,149.2079705077726,3166989,148.9133007907222,148.7427239619641,1.6105864988226006,148.9133007907222,0.2946697170503967,1.5438831312338266,2368,26.95616932524595,Negative,Merger,150.30193985423895
Health,2024-05-29,149.87610876707174,150.92566757007273,149.28642417786182,150.30193985423895,2711143,149.29629636947644,149.02621776055952,1.4082035364239602,149.29629636947644,1.0056434847625155,1.0939693464663662,3274,10.016932623732988,Neutral,Product Launch,151.3029255549307
Finance,2024-05-30,150.92344020547904,152.85090831123622,151.0261823654896,151.3029255549307,1945424,149.68389853137901,149.44016463226336,1.3693840082346898,149.68389853137901,1.6190270235516948,1.000985700691757,2945,35.24310255527406,Negative,Product Launch,152.49582197392465
Tech,2024-05-31,152.00645155576976,154.04166493767687,150.53034289210387,152.49582197392465,1218811,149.8793617843245,149.9957386943836,1.621618531749809,149.8793617843245,2.6164601896001614,1.1928964189939393,4227,40.29728001233942,Positive,Regulation,151.63577253076767
Tech,2024-06-01,151.4995675224658,152.67836462607593,151.13582674903,151.63577253076767,2958754,150.26031673986648,150.29392666463522,1.5306190803579764,150.26031673986648,1.375455790901185,-0.8600494431569814,2292,1.6537124560670802,Neutral,Product Launch,152.60027992508967
Tech,2024-06-02,153.21714206425776,154.5523075716481,152.45355179017045,152.60027992508967,1639068,150.65079566313426,150.71326362108147,1.584198436526869,150.65079566313426,1.949484261955405,0.9645073943219984,2583,81.47920016358961,Positive,Earnings,153.68642487168705
Tech,2024-06-03,153.2838772811718,153.93752530121236,152.36013237373663,153.68642487168705,3708521,151.04791252221207,151.25383839391884,1.805853289695412,151.04791252221207,2.638512349474979,1.0861449465973863,4842,35.91934023891815,Positive,Other,152.7577220356343
Tech,2024-06-04,152.85195991614333,152.79161736541346,151.56698929532055,152.7577220356343,2859024,151.14579452332916,151.52727178332165,1.875077746343519,151.14579452332916,1.6119275123051295,-0.9287028360527643,4222,58.0418165780147,Neutral,Other,156.98927105792382
Energy,2024-06-05,156.66092638511012,158.529587481438,156.1589797499383,156.98927105792382,4111290,151.86422156885084,152.52036256052205,2.5566984889133604,151.86422156885084,5.125049489072978,4.231549022289528,4170,7.396318727095597,Positive,Regulation,158.4369368997474
Health,2024-06-06,158.30678237911167,160.05124797447715,157.59255243198604,158.4369368997474,2371242,152.94150652117168,153.5961033494721,2.843792369579592,152.94150652117168,5.495430378575719,1.4476658418235786,4274,17.499682875058397,Negative,Other,156.5543299053421
Health,2024-06-07,155.79930929934946,156.79474436358325,154.98420206324923,156.5543299053421,4663175,153.67614246092862,154.13396272326662,2.718265324584519,153.67614246092862,2.87818744441347,-1.8826069944053074,4491,88.969372532756,Negative,Earnings,158.36743712260974
Finance,2024-06-08,158.25716800803147,158.89860278852694,157.97601184241046,158.36743712260974,2955904,154.4826921877657,154.90368534132898,2.8011599804895244,154.4826921877657,3.8847449348440364,1.8131072172676568,4475,60.86875278828008,Positive,Regulation,156.9180737821551
Health,2024-06-09,156.8212210922526,156.95317850888836,155.2775671442653,156.9180737821551,1991596,155.04420701048815,155.26993778511553,2.6517426939927407,155.04420701048815,1.8738667716669397,-1.4493633404546529,2764,95.02840501704856,Negative,Merger,158.99224298964
Finance,2024-06-10,159.26238696165785,159.57886021120115,157.69474876184998,158.99224298964,3020148,155.6938491120597,155.9467205495745,2.751929162384686,155.6938491120597,3.2983938775803097,2.074169207484914,4679,99.87500343913169,Positive,Other,161.80943414765483
Energy,2024-06-11,161.92107460428252,163.35571789549218,160.97149460009578,161.80943414765483,2160675,156.7112152737484,157.0126684764982,2.957853627802183,156.7112152737484,5.098218873906433,2.817191158014822,4112,37.18601153330944,Negative,Product Launch,160.6680695109514
Retail,2024-06-12,160.0688734484754,161.70399056637655,159.75201227778365,160.6680695109514,2724038,157.51799423233456,157.67728684639877,2.8084805279915486,157.51799423233456,3.150075278616839,-1.141364636703429,3304,29.880306408327463,Positive,Earnings,163.09482176944005
Retail,2024-06-13,163.6369208914618,163.7910129557766,162.58152735506786,163.09482176944005,4934084,158.45883392210987,158.6622931960426,2.9544007529177794,158.45883392210987,4.6359878473301706,2.426752258488648,3414,85.83560551590968,Negative,Earnings,164.42038362331303
Health,2024-06-14,164.52553514342404,165.1638622131257,162.91615495791908,164.42038362331303,1085015,159.62510008087776,159.70921872827358,2.7485750822825747,159.62510008087776,4.795283542435271,1.3255618538729834,2427,99.86114270374541,Neutral,Other,166.56450394330201
Tech,2024-06-15,166.66370070189075,166.56721119473295,165.53875445869147,166.56450394330201,3726427,160.58262336941556,160.95563422191512,3.3338534209790347,160.58262336941556,5.981880573886457,2.1441203199889856,4665,62.96412342324573,Neutral,Merger,170.8580899086099
Finance,2024-06-16,170.85349873191734,171.4576909637404,170.21638082311023,170.8580899086099,1578621,161.8247386703018,162.7560807104051,4.540973288455434,161.8247386703018,9.033351238308114,4.293585965307898,4972,79.51407225115223,Negative,Product Launch,170.86731367660417
Retail,2024-06-17,170.60843495299306,172.16023115988003,169.67521344508228,170.86731367660417,4885546,163.25603704742804,164.23085034062308,4.93388228262707,163.25603704742804,7.611276629176132,0.00922376799425706,4014,78.17458588152745,Positive,Merger,169.8598413478892
Health,2024-06-18,169.96874251776356,171.8082302355219,167.86837244378654,169.8598413478892,4138832,164.40527746995596,165.25430325103508,5.006584952013215,164.40527746995596,5.454563877933225,-1.0074723287149823,4859,35.533970821954696,Negative,Merger,168.58081248863814
Retail,2024-06-19,168.81860670660242,170.27493414260596,167.71028792932503,168.58081248863814,3050276,165.57155134060426,165.85912311241745,4.388975610063365,165.57155134060426,3.009261148033886,-1.2790288592510421,2106,57.42703802570872,Positive,Other,167.44919191870727
Finance,2024-06-20,166.57574407303449,167.49638184799832,165.60780911715003,167.44919191870727,4322899,166.41724623351098,166.14822653174286,3.748395203226844,166.41724623351098,1.0319456851962912,-1.131620569930874,2658,83.30569412642136,Negative,Product Launch,167.79498849987908
Tech,2024-06-21,167.52560808120603,169.59210970922877,167.10495482002995,167.79498849987908,3809858,167.01580166873345,166.4476377986767,3.3917834515487306,167.01580166873345,0.7791868311456369,0.3457965811718111,3182,68.81138762610554,Negative,Other,168.97729244951236
